filename,a,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
lxdgpr0p12.h5,-0.9326904150617689,77576663.64434372,768673033966.1193,0.13550540807596792,7278155767.334338,-1.1210892664862477,-0.9360633814571256,0.3894296605488936,1.0,1.36068,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.4059,37.4059,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,65,0.00151664,0.000887576,230000000000.0,53.4065,52.9469,4.14813e+42,53.4065,-0.0665778,0.0643754,0.0393442,0.173408,0.0736693
04hkoh1gh8.h5,-0.3866089434453017,49023776.77795815,399066843963.1272,0.49974902065856797,6934253200.05785,-1.1981830690686783,-0.6461549121099686,0.31476422104192336,-1.0,1.92224,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.2611,39.2611,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,66,0.0011402,0.000823553,230000000000.0,49.5542,48.8574,3.84891e+42,49.5542,-0.206553,0.0364223,-0.0339586,0.423254,-0.0685283
fi57wjopwy.h5,-0.250581757525004,864682.1555484948,566217418981.3894,0.10449989142172514,6364926580.251982,-1.1269647091210295,-0.8786736407099043,0.39081997724896833,-1.0,1.9681,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.7729,42.7729,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,52,0.000970668,2.3955e-05,230000000000.0,1.4414,1.58128,1.11955e+41,1.4414,0.0236654,-0.0140584,-0.0328524,1.90967,-2.2792
j0nqpbcd77.h5,0.15038632163576682,32704129.372015946,257369616549.38797,0.2549595672329329,7078006581.841355,-1.1361856637624979,-0.8288402820160611,0.7698032756535202,1.0,1.98863,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.4637,38.4637,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,55,0.000742289,0.000291864,230000000000.0,17.5618,17.7392,1.36404e+42,17.5618,0.0233359,0.0131207,0.10955,0.152442,0.623797
64riyacbxv.h5,0.0249104466866632,64606007.66375096,566736532363.3639,0.5415266149575516,6039597855.505551,-1.0378858828288715,-0.8123723702843993,0.1361356925672348,-1.0,1.99969,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.0769,45.0769,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,50,61,0.00111376,0.000637381,230000000000.0,38.352,37.7793,2.97883e+42,38.352,-0.13368,-0.00156061,-0.0173044,0.348583,-0.04512
gq20dhq0m9.h5,-0.5205352786590625,61764109.30974869,577448450660.3907,0.46381463437960013,5642953621.806425,-1.148084057087345,-0.6465386545659656,0.4620263995380106,1.0,1.85384,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.2453,48.2453,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,62,0.00173146,0.00110911,230000000000.0,66.7363,65.7355,5.18345e+42,66.7363,-0.322603,0.137937,0.0217361,0.525735,0.0325701
p9unargkcj.h5,-0.3279524665430096,67341370.90222213,604000836313.0769,0.5946833818772961,7105797497.890889,-1.1476068452441215,-0.979559756724673,0.35524159570995895,1.0,1.94469,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.3132,38.3132,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,60,0.000931382,0.000513158,230000000000.0,30.8773,30.4748,2.39827e+42,30.8773,-0.0527852,-0.0129925,-0.0674563,0.176054,-0.218465
awztjud0wd.h5,-0.5843874028758784,9548681.032364778,560593181124.7273,0.12084627971249404,7188245220.154385,-1.1661653849089395,-0.9372397771465621,0.9849813562383463,1.0,1.81147,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.8738,37.8738,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,34,53,0.00133801,0.000361561,230000000000.0,21.7556,22.436,1.68977e+42,21.7556,-0.578977,-0.012847,-1.24694,2.66193,-5.73157
ttvcpif83o.h5,-0.546245593022135,10686212.918275503,493095012805.51556,0.15027792899609108,6803083812.471028,-1.1450995043271497,-0.629072775687524,0.5523353509369473,1.0,1.83763,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.018,40.018,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,62,0.00180745,0.001075,230000000000.0,64.6841,69.184,5.02406e+42,64.6841,0.97344,-0.668305,-0.771159,1.82544,-1.19219
qvkx0msc4p.h5,0.6847571684535199,54253239.27604965,337408930614.75104,0.5146887522212432,7708119414.979708,-1.1754770346141283,-0.6258022060721199,0.606438806839462,1.0,1.72877,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.3194,35.3194,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,57,0.00124111,0.000812237,230000000000.0,48.8733,48.3269,3.79603e+42,48.8733,-0.133202,0.0547246,-0.055063,0.294651,-0.112665
yu555puhx0.h5,-0.27526803550361034,47758456.91782793,424217824998.1144,0.5954876969994866,5875324922.254984,-1.0679298852682155,-0.8467089607760784,0.9103697681343892,1.0,1.96137,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,46.3372,46.3372,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,57,0.00108154,0.000510599,230000000000.0,30.7233,30.7277,2.3863e+42,30.7233,-0.0105079,0.00697942,0.190304,0.0410587,0.619412
6fehf02paf.h5,-0.9537670901129726,26345213.583300535,226149383731.0331,0.16425959733465548,6628184274.390148,-1.1648913527898472,-0.9711619635113855,0.809590746262954,-1.0,1.30055,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.074,41.074,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,58,0.000472425,8.22284e-05,230000000000.0,4.94778,4.98278,3.84298e+41,4.94778,-0.0274679,-0.0194189,-0.0911207,0.67988,-1.84165
j7w8bhkcth.h5,-0.8716101156894493,7292038.9938156465,138254532680.85342,0.37512587695622346,7133311740.976593,-1.077517476146698,-0.9925684095260294,0.6351037515664848,1.0,1.4902,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.1655,38.1655,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,36,0.000324736,1.34681e-05,230000000000.0,0.810389,0.81348,6.29435e+40,0.810389,-0.00107837,-0.000943674,-0.0317032,0.176825,-3.9121
yuadkq3jd1.h5,-0.7387529861964274,12676511.141849767,525815236120.0277,0.2549640465587425,7264631160.169334,-1.169719721685807,-0.6728714713958331,0.8055196367720795,1.0,1.67398,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.4756,37.4756,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,34,59,0.00178954,0.00116598,230000000000.0,70.1584,72.3397,5.44926e+42,70.1584,0.0752904,-0.103538,-0.246789,0.182471,-0.35176
7eyo4khknj.h5,0.223298615430221,30571431.206377044,484767134250.96265,0.1482952721167746,5942760917.052535,-1.0925788446972393,-0.6863882707454855,0.617855579435399,-1.0,1.97475,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.8114,45.8114,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,57,0.00172658,0.00099668,230000000000.0,59.9715,60.344,4.65803e+42,59.9715,0.175024,0.0529233,0.266978,0.304895,0.445176
qvlncckatx.h5,-0.42571729457876584,83887402.37211286,839570330476.3672,0.354984308909955,5631592186.946068,-1.1905778508193656,-0.7966013449475687,0.4681607380031735,1.0,1.90486,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.3427,48.3427,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,59,0.00194381,0.0010885,230000000000.0,65.4967,64.5681,5.08717e+42,65.4967,-0.256533,0.145914,0.0489514,0.4506,0.0747388
gia73niafx.h5,-0.642091968181381,46402439.516822465,83835604752.23924,0.5974555365132759,7170087063.765571,-1.174590373154584,-0.7224299348310609,0.6119403352440121,1.0,1.76663,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.9697,37.9697,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,32,62,0.000240798,5.99635e-05,230000000000.0,3.60808,3.62972,2.80242e+41,3.60808,0.00202075,0.00140609,0.0297113,0.0682307,0.823468
1867a4widf.h5,0.29511290808904156,98000895.95002903,543274419826.0661,0.31714683215846096,5998223100.0544,-1.066064272928569,-0.6250440948738581,0.014935882428712355,-1.0,1.95546,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.3878,45.3878,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,49,64,0.00147984,0.00105714,230000000000.0,63.6093,62.634,4.94058e+42,63.6093,-0.237802,0.00512638,0.00110381,0.373936,0.0017353
oh38mvvfhk.h5,0.15544957226488942,55362065.97055505,647208662884.6705,0.2002392212841295,6350595634.2822895,-1.1783051146951804,-0.7322324700612988,0.3709104870389356,1.0,1.98784,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.8694,42.8694,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,62,0.00183838,0.00114657,230000000000.0,68.9904,68.216,5.35854e+42,68.9904,-0.169062,0.114073,0.0569599,0.295617,0.082562
odxefgb711.h5,-0.3524434309327821,16805627.774219785,711280206812.596,0.5920167199709051,7500889683.692167,-1.1519822936964665,-0.8933139635234617,0.7791458987550346,1.0,1.93583,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.2952,36.2952,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,57,0.00153942,0.000886516,230000000000.0,53.3428,53.3382,4.14317e+42,53.3428,-0.159356,0.263223,0.594229,0.57684,1.11398
7dpuaw6zw5.h5,0.3909926128486201,28523803.00537506,726241676636.983,0.4042033490114715,7755438442.604156,-1.0483407226533668,-0.755844652306209,0.8978615106170571,1.0,1.92039,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.1039,35.1039,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,55,0.00259871,0.00135245,230000000000.0,81.3788,80.4088,6.32075e+42,81.3788,-0.182261,0.424972,0.273085,0.568216,0.335572
fhuzdtwe6m.h5,-0.6590947451944176,41233666.69967769,271242442312.7251,0.32655223974464287,5545862042.729309,-1.0920303940669744,-0.9391913985079714,0.6944895151244023,1.0,1.75206,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.09,49.09,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,55,0.000545381,0.000131472,230000000000.0,7.91082,7.94978,6.14439e+41,7.91082,-0.00463673,0.00893797,0.0489995,0.127283,0.619398
7wjkp9hr5f.h5,0.3223002465585616,26344738.890679985,156366673603.98126,0.1462726633873647,6184054713.960138,-1.0066102918184374,-0.8134492993067657,0.9873671792233535,-1.0,1.94664,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.0239,44.0239,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,54,0.000528735,8.83184e-05,230000000000.0,5.31423,5.36627,4.1276e+41,5.31423,-0.0315824,-0.0235352,-0.0891911,0.741165,-1.67835
8pnsre4b5j.h5,0.4897373659662341,450556.9366590906,577833839000.1285,0.5442576102087929,5167652182.95022,-1.1479097214406477,-0.7708805024135342,0.6765475560009873,1.0,1.87187,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,52.6828,52.6828,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,53,0.0015084,3.14123e-05,230000000000.0,1.89012,2.11893,1.46807e+41,1.89012,0.0220759,-0.0421739,-0.063024,2.51848,-3.3344
lcors29ltk.h5,-0.14581998966215315,3841901.868812387,953830118058.1967,0.38084267522885984,7732421672.23353,-1.0894639790985523,-0.7852554818307119,0.6462671360421904,-1.0,1.98931,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.2084,35.2084,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,62,0.0026654,0.0014648,230000000000.0,88.1389,95.6922,6.84581e+42,88.1389,0.965416,-0.945673,-2.84033,1.53328,-3.22256
i0snao1m0l.h5,-0.9595311072763203,66040864.61228868,155212513059.6414,0.5016484810709475,7635917570.151851,-1.0824123604395552,-0.652856404881039,0.7873231258371234,-1.0,1.2816,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.6534,35.6534,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,32,62,0.000500976,0.0003695,230000000000.0,22.2333,22.1954,1.72688e+42,22.2333,0.00127258,-0.00315009,0.0420107,0.0152808,0.188954
9w5p6n5jaf.h5,-0.6630613385946709,33688462.20579619,813980207605.0387,0.5122117318243221,7746018916.4403515,-1.140538264985941,-0.7786827955333252,0.9768907607624507,-1.0,1.74857,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.1466,35.1466,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,60,0.00224159,0.0013613,230000000000.0,81.911,80.8067,6.36209e+42,81.911,-0.268401,0.499276,0.296898,0.692028,0.362464
w1wtu0eech.h5,0.364635261163343,68772379.59461418,214197626875.9472,0.37333975551002885,6015006136.9274435,-1.0144335163721687,-0.7904017213817699,0.017238127071451892,-1.0,1.93115,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.2612,45.2612,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,49,62,0.000437487,0.00024738,230000000000.0,14.8851,14.8609,1.15614e+42,14.8851,0.015378,0.00221808,0.000119883,0.10438,0.000805389
y29jgv0s98.h5,0.4663413686971343,25759310.725468684,652946570456.2277,0.47496152759104215,5711996195.848893,-1.1367723302768518,-0.7624331842375206,0.33525253537475475,-1.0,1.8846,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,47.6622,47.6622,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,59,0.00163795,0.000944003,230000000000.0,56.8018,56.1715,4.41184e+42,56.8018,-0.237007,0.136951,0.172679,0.481904,0.304002
yfawwttjmg.h5,0.2716959087567996,42017200.59084718,581406734272.7794,0.16893122503174493,7871676431.0455475,-1.123286964814702,-0.9332992298452816,0.22646345017111447,-1.0,1.96238,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.5855,34.5855,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,65,0.00113183,0.00068421,230000000000.0,41.1697,40.8463,3.19768e+42,41.1697,-0.0644187,0.0356349,0.0436243,0.178816,0.105962
ol4fzniorq.h5,0.8809571999441246,61147406.47760732,416550123068.94336,0.3234741779637176,5006168856.278196,-1.0249793482687894,-0.6272375849260512,0.8277120756454728,1.0,1.4732,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,54.3821,54.3821,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,52,0.00186983,0.000922472,230000000000.0,55.5063,55.1023,4.31121e+42,55.5063,-0.0785149,0.111239,0.0207932,0.2453,0.0374609
0vf8l061md.h5,0.6269436950118497,42396194.97405341,824568789923.9595,0.20402041073673585,7149206661.748204,-1.0055207409160474,-0.9116405764430835,0.46799450383933805,-1.0,1.77906,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.0806,38.0806,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,59,0.00193783,0.000995961,230000000000.0,59.9282,59.3038,4.65467e+42,59.9282,-0.114462,0.120259,0.0597279,0.277037,0.0996658
eag7jjke3e.h5,0.7868305226625782,72501392.96133411,961380965139.1593,0.54238337966792,6572339890.541954,-1.1920352665925296,-0.9486400362486513,0.4913785179939194,-1.0,1.61717,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.423,41.423,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,55,0.00203655,0.000841562,230000000000.0,50.6378,49.7906,3.93308e+42,50.6378,-0.204581,0.0488542,-0.0303525,0.415369,-0.0599404
bd0e8udqyb.h5,-0.4407938875256102,28816591.95874953,437472820020.08154,0.18699678746608664,7318553484.87702,-1.0159978621387966,-0.7705249635769481,0.229210625827722,-1.0,1.89761,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.1994,37.1994,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,67,0.00108033,0.00073856,230000000000.0,44.4401,44.0719,3.45169e+42,44.4401,-0.0782288,0.0384409,0.0418728,0.196137,0.0942231
7b1z3u4qm7.h5,-0.8942358505580653,60965807.95933121,82558351532.33734,0.3261467227566558,5429406762.717712,-1.0787047924585336,-0.6231093045249105,0.1991688511174987,-1.0,1.4476,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.1429,50.1429,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,67,0.000261711,6.18658e-05,230000000000.0,3.72254,3.74503,2.89132e+41,3.72254,0.00522058,0.00372348,0.00626275,0.172259,0.168239
1vg2mt0n7f.h5,0.24028222996950377,51214241.466166705,715715387522.5022,0.5428164905419401,7033519268.295782,-1.1945122097864542,-0.7357318266667813,0.7660151813933319,-1.0,1.9707,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.707,38.707,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,58,0.00232531,0.00122566,230000000000.0,73.7496,72.5832,5.72819e+42,73.7496,-0.360092,0.294153,0.0915737,0.630464,0.124168
3nh2phnr8x.h5,-0.5328559479205149,86664517.423744,811790475108.8533,0.49531940355614146,7844567131.236507,-1.1685003128788254,-0.8770077786388527,0.8864487025342652,-1.0,1.84621,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.7051,34.7051,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,57,0.00181708,0.00100365,230000000000.0,60.3909,59.6505,4.69061e+42,60.3909,-0.14992,0.169679,0.025177,0.374928,0.0416901
35q51la12m.h5,0.422004264252833,67110604.63286683,441066275049.0194,0.38758465088481386,5004487813.196024,-1.082377957491301,-0.9433192813354542,0.9254800033592052,-1.0,1.90659,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,54.4004,54.4004,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,53,0.00121363,0.000312672,230000000000.0,18.8139,18.8692,1.46129e+42,18.8139,-0.00163525,0.0174743,0.125706,0.0932857,0.668155
p7d3f7psny.h5,-0.2553260080754941,23578230.774751265,15602147155.085762,0.4732090912985836,7665681715.237358,-1.0711059161305807,-0.8343390311669124,0.9479650511926359,-1.0,1.96686,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.5149,35.5149,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,56,7.54712e-10,9.02547e-13,230000000000.0,,,4.21809e+33,5.43073e-08,-8.86133e-10,-9.12356e-10,-8.29714e-10,2.34196,-1.52781
yl4jmpklzs.h5,0.7855432442552042,87487625.49275398,701009359473.3499,0.12895279659144224,7850026492.834589,-1.0595144566463537,-0.8366575942061354,0.09135393742921549,1.0,1.61881,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.6809,34.6809,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,66,0.00152771,0.00100345,230000000000.0,60.379,59.7556,4.68968e+42,60.379,-0.103262,0.0203003,0.0099285,0.174296,0.0164436
c4v9gfsdbn.h5,0.7371350447071043,22486025.10755206,44897910978.164696,0.3226083585360654,7296920051.23683,-1.0959393844964858,-0.6051176134184035,0.533676696199936,-1.0,1.67575,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.3097,37.3097,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,35,0.000187114,1.35327e-05,230000000000.0,0.814281,0.828336,6.32458e+40,0.814281,0.00127426,-0.00271717,0.0041462,0.368561,0.509185
94rfepajc6.h5,0.40129727801135484,23604787.123941187,807679943048.9698,0.5276096316204498,5415088934.7003975,-1.0274483975079913,-0.6054685720332332,0.5908577672215765,1.0,1.91595,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.2755,50.2755,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,56,0.00300267,0.00175647,230000000000.0,105.689,103.458,8.20894e+42,105.689,-0.779928,0.466557,0.3118,0.859905,0.295017
djhiwy33hz.h5,-0.008661278777409742,91009249.364136,420586221558.5178,0.24908269264965474,6449946573.71234,-1.0309862226439996,-0.6824433688979871,0.37449061910465753,-1.0,1.99996,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.2091,42.2091,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,64,0.00125312,0.000818687,230000000000.0,49.2614,48.7803,3.82617e+42,49.2614,-0.0983013,0.053836,0.0130464,0.227517,0.026484
v3nws4bv5r.h5,0.6062989742924036,38855212.066304676,227256669555.50186,0.27926409734269286,5613827708.188248,-1.1311346447199444,-0.8013692498750988,0.9829132256282795,1.0,1.79524,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.4956,48.4956,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,52,0.000863344,0.000184974,230000000000.0,11.1301,11.2873,8.64484e+41,11.1301,0.0100316,-0.00588829,0.147142,0.10451,1.32202
gp25xo9ggt.h5,0.7819803618821406,12287771.0937313,527169846905.1965,0.3673054410373122,6125064023.520652,-1.1872630436706266,-0.6224488712397095,0.9378835908227258,-1.0,1.6233,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.4479,44.4479,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,52,0.00256096,0.00123554,230000000000.0,74.344,77.6296,5.77435e+42,74.344,0.0736349,-0.243462,-0.603882,0.34213,-0.812281
h7ksv5t7di.h5,-0.9594450133553007,36745241.03021851,951217582108.9257,0.260617579497874,6384147096.490799,-1.0083919967337396,-0.9283934786623267,0.5463878292418078,-1.0,1.2819,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.6441,42.6441,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,60,0.00185636,0.00100112,230000000000.0,60.2384,59.5477,4.67876e+42,60.2384,-0.131489,0.155721,0.0867396,0.338339,0.143994
